comparison,treatment,control,budget_words,kind,endpoint,metric,delta,lo,hi,p_value,n,cohens_dz
lm_conditioned_minus_lm_generic,lm_conditioned,lm_generic,160,regret,future,judge_correct,0.018750000000000044,-0.034374999999999975,0.06875000000000006,0.4657,16,0.17530397950033105
lm_conditioned_minus_lm_generic,lm_conditioned,lm_generic,160,retained,now,em,0.5052083333333333,0.359375,0.6510416666666667,0.0,16,1.6647117815825858
lm_conditioned_minus_lm_generic,lm_conditioned,lm_generic,160,retained,now,f1,0.46354166666666663,0.3515625,0.5703125,0.0,16,2.031702257558557
lm_conditioned_minus_lm_generic,lm_conditioned,lm_generic,160,retained,now,judge_correct,0.5208333333333334,0.4010416666666667,0.640625,0.0,16,2.13123231084523
lm_conditioned_minus_lm_generic,lm_conditioned,lm_generic,160,retained,future,em,-0.020154064685314693,-0.07341703869047618,0.04122673550407921,0.4974,16,-0.16508611093710138
lm_conditioned_minus_lm_generic,lm_conditioned,lm_generic,160,retained,future,f1,-0.014594971001220985,-0.06440914510836383,0.038572129693223406,0.5847,16,-0.1347647557254464
lm_conditioned_minus_lm_generic,lm_conditioned,lm_generic,160,retained,future,judge_correct,-0.015464743589743594,-0.06546874999999998,0.03679687499999976,0.5644,16,-0.144144981512698
lm_conditioned_minus_lm_generic,lm_conditioned,lm_generic,160,specialisation_did,now_minus_future,em,0.4197916666666667,0.32291666666666663,0.5052083333333333,0.0,16,2.2133860380572954
lm_conditioned_minus_lm_generic,lm_conditioned,lm_generic,160,specialisation_did,now_minus_future,f1,0.4744568452380953,0.3911224578373016,0.5506951264880952,0.0,16,2.8268181555836387
lm_conditioned_minus_lm_generic,lm_conditioned,lm_generic,160,specialisation_did,now_minus_future,judge_correct,0.534375,0.4374739583333336,0.6218750000000001,0.0,16,2.7393258967868057
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,utility,now,em,0.03125,0.0,0.09375,0.6121,16,0.25
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,utility,now,f1,0.03125,0.0,0.09375,0.6121,16,0.25
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,utility,now,judge_correct,0.03125,0.0,0.09375,0.6121,16,0.25
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,utility,future,em,0.008333333333333333,0.0,0.02291666666666667,0.2413,16,0.3227486121839514
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,utility,future,f1,0.0097008547008547,0.0002564102564102564,0.02381944444444444,0.0855,16,0.37843173837963157
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,utility,future,judge_correct,0.009375,0.0,0.02291666666666667,0.1298,16,0.36340778388926165
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,utility,gap,em,0.02291666666666667,-0.00625,0.07500000000000001,0.599,16,0.22712540183399513
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,utility,gap,f1,0.0215491452991453,-0.009375000000000001,0.07594551282051283,0.5816,16,0.20825901966521787
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,utility,gap,judge_correct,0.021875000000000002,-0.007291666666666667,0.07395833333333335,0.6009,16,0.21607804914002277
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,regret,now,em,-0.03125,-0.09375,0.0,0.6121,16,-0.25
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,regret,now,f1,-0.03125,-0.09375,0.0,0.6121,16,-0.25
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,regret,now,judge_correct,-0.03125,-0.09375,0.0,0.6121,16,-0.25
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,regret,future,em,-0.008333333333333345,-0.022916666666666696,0.0,0.2413,16,-0.3227486121839515
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,regret,future,f1,-0.00970085470085471,-0.023819444444444435,-0.00025641025641025966,0.0853,16,-0.37843173837963207
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,regret,future,judge_correct,-0.009374999999999994,-0.02291666666666666,0.0,0.1292,16,-0.3634077838892616
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,retained,now,em,0.03125,0.0,0.09375,0.6121,16,0.25
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,retained,now,f1,0.03125,0.0,0.09375,0.6121,16,0.25
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,retained,now,judge_correct,0.03125,0.0,0.09375,0.6121,16,0.25
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,retained,future,em,0.009100274725274724,0.0,0.02489697802197802,0.2413,16,0.3267672749289334
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,retained,future,f1,0.0097008547008547,0.0002564102564102564,0.02381944444444444,0.0855,16,0.37843173837963157
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,retained,future,judge_correct,0.009375,0.0,0.02291666666666667,0.1298,16,0.36340778388926165
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,specialisation_did,now_minus_future,em,0.02291666666666667,-0.00625,0.07500000000000001,0.6013,16,0.22712540183399513
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,specialisation_did,now_minus_future,f1,0.0215491452991453,-0.009423076923076923,0.07576388888888891,0.5828,16,0.20825901966521787
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,20,specialisation_did,now_minus_future,judge_correct,0.021875000000000002,-0.007291666666666667,0.07395833333333335,0.6021,16,0.21607804914002277
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,utility,now,em,0.5625,0.421875,0.6875,0.0,16,1.9991774624369365
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,utility,now,f1,0.6517857142857143,0.5450148809523809,0.7533482142857143,0.0,16,2.9570843776152307
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,utility,now,judge_correct,0.734375,0.625,0.828125,0.0,16,3.4400477571435797
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,utility,future,em,0.005208333333333334,-0.018750000000000003,0.028151041666666293,0.6878,16,0.10638137346354551
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,utility,future,f1,0.007089533730158734,-0.019332279265873,0.03462087673611111,0.6132,16,0.1266579702182616
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,utility,future,judge_correct,0.008333333333333335,-0.011458333333333334,0.028125000000000004,0.4249,16,0.2018932132718121
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,utility,gap,em,0.5572916666666667,0.43125,0.6864583333333334,0.0,16,2.057432608723638
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,utility,gap,f1,0.6446961805555556,0.5469816158234128,0.7421218998015873,0.0,16,3.0868354186582803
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,utility,gap,judge_correct,0.7260416666666667,0.6322916666666667,0.8187500000000001,0.0,16,3.692322933532962
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,regret,now,em,-0.5625,-0.6875,-0.421875,0.0,16,-1.9991774624369365
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,regret,now,f1,-0.6517857142857143,-0.7533482142857143,-0.5450148809523809,0.0,16,-2.9570843776152307
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,regret,now,judge_correct,-0.734375,-0.828125,-0.625,0.0,16,-3.4400477571435797
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,regret,future,em,-0.005208333333333322,-0.02815104166666646,0.018750000000000017,0.6874,16,-0.10638137346354523
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,regret,future,f1,-0.007089533730158734,-0.03462087673611111,0.019332279265872995,0.6132,16,-0.12665797021826158
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,regret,future,judge_correct,-0.008333333333333345,-0.028125000000000004,0.0114583333333333,0.3854,16,-0.20189321327181253
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,retained,now,em,0.6979166666666666,0.5520833333333333,0.8333333333333333,0.0,16,2.295023047484623
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,retained,now,f1,0.6604662698412698,0.557164558531746,0.7583085317460317,0.0,16,3.0985500685035094
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,retained,now,judge_correct,0.75,0.640625,0.859375,0.0,16,3.3541019662496847
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,retained,future,em,0.00835822163947164,-0.018892572271478517,0.035055328785797535,0.545,16,0.15012116292903663
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,retained,future,f1,0.005877294828187689,-0.02056551979766264,0.033518401892006805,0.6785,16,0.10450608045301739
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,retained,future,judge_correct,0.007217261904761905,-0.012648809523809524,0.027083333333333334,0.5045,16,0.17284810626325242
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,specialisation_did,now_minus_future,em,0.5572916666666667,0.4270833333333333,0.6864583333333333,0.0,16,2.057432608723638
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,specialisation_did,now_minus_future,f1,0.6446961805555556,0.5440042162698413,0.7407527901785714,0.0,16,3.0868354186582803
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,40,specialisation_did,now_minus_future,judge_correct,0.7260416666666667,0.6291666666666667,0.8177083333333333,0.0,16,3.692322933532962
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,utility,now,em,0.578125,0.46875,0.6875,0.0,16,2.4432512650536062
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,utility,now,f1,0.6652462121212122,0.5845170454545454,0.7459753787878788,0.0,16,3.8931290070477784
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,utility,now,judge_correct,0.75,0.65625,0.84375,0.0,16,3.6742346141747673
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,utility,future,em,-0.008333333333333335,-0.03125000000000001,0.01458333333333334,0.495,16,-0.16984155512168939
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,utility,future,f1,0.006679969336219334,-0.016295939303751793,0.029831270292207782,0.5794,16,0.13805047889575361
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,utility,future,judge_correct,0.009375,-0.013541666666666672,0.03125,0.4425,16,0.19568916969174477
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,utility,gap,em,0.5864583333333333,0.4822916666666667,0.6958333333333334,0.0,16,2.585435607474281
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,utility,gap,f1,0.6585662427849928,0.571611460588023,0.7420427545544732,0.0,16,3.674336580198304
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,utility,gap,judge_correct,0.7406250000000001,0.64375,0.83125,0.0,16,3.7256701297651973
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,regret,now,em,-0.578125,-0.6875,-0.46875,0.0,16,-2.4432512650536062
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,regret,now,f1,-0.6652462121212122,-0.7459753787878788,-0.5845170454545454,0.0,16,-3.8931290070477775
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,regret,now,judge_correct,-0.75,-0.84375,-0.65625,0.0,16,-3.6742346141747673
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,regret,future,em,0.008333333333333325,-0.014583333333333337,0.031249999999999972,0.489,16,0.16984155512168936
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,regret,future,f1,-0.006679969336219373,-0.029831270292207817,0.016295939303751755,0.5794,16,-0.13805047889575456
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,regret,future,judge_correct,-0.009375000000000001,-0.03125000000000001,0.013541666666666702,0.4357,16,-0.19568916969174474
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,retained,now,em,0.71875,0.609375,0.828125,0.0,16,3.1048758074515033
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,retained,now,f1,0.679135101010101,0.593197601010101,0.7616003787878787,0.0,16,3.7772036963659827
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,retained,now,judge_correct,0.7604166666666667,0.6666666666666667,0.8541666666666667,0.0,16,3.908720549012839
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,retained,future,em,0.0026376401376401286,-0.02822316355519481,0.03521176306332556,0.8714,16,0.039027684209055835
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,retained,future,f1,0.009525828833864547,-0.014594781520562768,0.03354987379931576,0.4426,16,0.18862829408278026
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,retained,future,judge_correct,0.013627518315018315,-0.0072916666666666685,0.03341918498168499,0.1883,16,0.3130795783660466
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,specialisation_did,now_minus_future,em,0.5864583333333333,0.48124999999999996,0.6958333333333333,0.0,16,2.585435607474281
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,specialisation_did,now_minus_future,f1,0.6585662427849928,0.5718447758838384,0.7415644672168109,0.0,16,3.674336580198304
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,80,specialisation_did,now_minus_future,judge_correct,0.7406250000000001,0.6447916666666667,0.8322916666666667,0.0,16,3.7256701297651973
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,utility,now,em,0.453125,0.34375,0.5625,0.0,16,1.9904766985416296
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,utility,now,f1,0.53125,0.4348958333333333,0.625,0.0,16,2.6062050982084233
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,utility,now,judge_correct,0.609375,0.484375,0.71875,0.0,16,2.5287029412373494
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,utility,future,em,-0.009374999999999991,-0.048958333333333326,0.03229166666666668,0.6659,16,-0.10812809954974775
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,utility,future,f1,0.0009548611111111147,-0.033873697916666654,0.038230034722222195,0.9611,16,0.012677317532822965
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,utility,future,judge_correct,0.01145833333333333,-0.029166666666666674,0.05208333333333334,0.59,16,0.1349271812738611
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,utility,gap,em,0.4625,0.36039062500000024,0.5645833333333333,0.0,16,2.14735947028223
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,utility,gap,f1,0.5302951388888889,0.44779383680555557,0.6109045138888889,0.0,16,3.099318312070839
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,utility,gap,judge_correct,0.5979166666666667,0.5072916666666667,0.6833333333333333,0.0,16,3.2660907421584695
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,regret,now,em,-0.453125,-0.5625,-0.34375,0.0,16,-1.9904766985416296
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,regret,now,f1,-0.53125,-0.625,-0.4348958333333333,0.0,16,-2.6062050982084233
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,regret,now,judge_correct,-0.609375,-0.71875,-0.484375,0.0,16,-2.5287029412373494
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,regret,future,em,0.009375000000000012,-0.03229166666666666,0.048958333333333354,0.6415,16,0.108128099549748
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,regret,future,f1,-0.0009548611111111216,-0.03823003472222221,0.03387369791666666,0.9611,16,-0.01267731753282305
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,regret,future,judge_correct,-0.0114583333333333,-0.052083333333333315,0.029166666666666716,0.5975,16,-0.13492718127386072
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,retained,now,em,0.5677083333333334,0.4375,0.6875,0.0,16,2.1370084330789223
nonllm_conditioned_minus_nonllm_generic,nonllm_conditioned,nonllm_generic,160,retained,now,f1,0.546875,0.44010416666666663,0.65625,0.0,16,2.3811217549400117
