context_id,rotation_id,policy,family,budget_words,tv_mismatch,js_mismatch,p_hat_entropy,retrieval_k,c_context,n_keep,n_compress,n_pointer,n_externalize,n_discard,retrieval_calls,retrieval_rate,c_retrieval,n_eval,now_em,future_em,gap_em,now_f1,future_f1,gap_f1,now_judge_correct,future_judge_correct,gap_judge_correct
rel:11,rel:11|cond=rel:11:facilities:anchor,preserve__tau0p5,preserve,40,0.22499999999999998,0.038051181154637126,0.9151505959607085,0,26,0,2,0,0,15,0,0.0,0.0,16,0.0,0.35,-0.35,0.5,0.425,0.07500000000000001,1.0,0.3833333333333333,0.6166666666666667
rel:11,rel:11|cond=rel:11:facilities:anchor,preserve__tau0p5,preserve,80,0.22499999999999998,0.038051181154637126,0.9151505959607085,0,51,1,2,0,0,14,0,0.0,0.0,16,0.0,0.5249999999999999,-0.5249999999999999,0.5,0.6000000000000001,-0.10000000000000009,1.0,0.5583333333333332,0.44166666666666676
rel:11,rel:11|cond=rel:11:facilities:anchor,preserve__tau0,preserve,40,0.0,0.0,0.6783898247235198,0,26,0,2,0,0,15,0,0.0,0.0,16,0.0,0.35,-0.35,0.5,0.425,0.07500000000000001,1.0,0.3833333333333333,0.6166666666666667
rel:11,rel:11|cond=rel:11:facilities:anchor,preserve__tau0,preserve,80,0.0,0.0,0.6783898247235198,0,56,2,0,0,0,15,0,0.0,0.0,16,0.0,0.35,-0.35,0.5,0.425,0.07500000000000001,1.0,0.3833333333333333,0.6166666666666667
rel:11,rel:11|cond=rel:11:facilities:anchor,preserve__tau1,preserve,40,0.44999999999999996,0.1519113671978972,1.0,0,14,0,1,0,0,16,0,0.0,0.0,16,0.0,0.0,0.0,0.5,0.10416666666666666,0.39583333333333337,1.0,0.03333333333333334,0.9666666666666667
rel:11,rel:11|cond=rel:11:facilities:anchor,preserve__tau1,preserve,80,0.44999999999999996,0.1519113671978972,1.0,0,66,1,3,0,0,13,0,0.0,0.0,16,0.0,0.4083333333333333,-0.4083333333333333,0.5,0.425,0.07500000000000001,1.0,0.44166666666666665,0.5583333333333333
rel:11,rel:11|cond=rel:11:facilities:anchor,retrieval_only,retrieval_only,40,,,,2,14,0,1,0,16,0,16,1.0,57.125,16,0.0,0.9416666666666667,-0.9416666666666667,0.5,0.9583333333333334,-0.45833333333333337,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:facilities:anchor,retrieval_only,retrieval_only,80,,,,2,29,1,0,0,16,0,16,1.0,57.125,16,0.0,0.9416666666666667,-0.9416666666666667,0.5,0.9583333333333334,-0.45833333333333337,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:facilities:anchor,static_conditioned,static_conditioned,40,,,,0,14,0,1,0,0,16,0,0.0,0.0,16,0.0,0.0,0.0,0.5,0.10416666666666666,0.39583333333333337,1.0,0.03333333333333334,0.9666666666666667
rel:11,rel:11|cond=rel:11:facilities:anchor,static_conditioned,static_conditioned,80,,,,0,29,1,0,0,0,16,0,0.0,0.0,16,0.0,0.0,0.0,0.5,0.10416666666666666,0.39583333333333337,1.0,0.03333333333333334,0.9666666666666667
rel:11,rel:11|cond=rel:11:facilities:anchor,uncertainty_aware__tau0,uncertainty_aware,40,0.0,0.0,0.6783898247235198,0,26,0,2,0,0,15,0,0.0,0.0,16,0.0,0.35,-0.35,0.5,0.425,0.07500000000000001,1.0,0.3833333333333333,0.6166666666666667
rel:11,rel:11|cond=rel:11:facilities:anchor,uncertainty_aware__tau0,uncertainty_aware,80,0.0,0.0,0.6783898247235198,0,56,2,0,0,0,15,0,0.0,0.0,16,0.0,0.35,-0.35,0.5,0.425,0.07500000000000001,1.0,0.3833333333333333,0.6166666666666667
rel:11,rel:11|cond=rel:11:facilities:anchor,uncertainty_aware__tau1,uncertainty_aware,40,0.44999999999999996,0.1519113671978972,1.0,2,14,0,1,0,16,0,16,1.0,57.125,16,0.0,0.9416666666666667,-0.9416666666666667,0.5,0.9583333333333334,-0.45833333333333337,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:facilities:anchor,uncertainty_aware__tau1,uncertainty_aware,80,0.44999999999999996,0.1519113671978972,1.0,2,29,1,0,0,16,0,16,1.0,57.125,16,0.0,0.9416666666666667,-0.9416666666666667,0.5,0.9583333333333334,-0.45833333333333337,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:finance:anchor,blind,blind,40,,,,0,12,0,1,0,0,16,0,0.0,0.0,16,1.0,0.03333333333333334,0.9666666666666667,1.0,0.04444444444444445,0.9555555555555555,1.0,0.03333333333333334,0.9666666666666667
rel:11,rel:11|cond=rel:11:finance:anchor,blind,blind,80,,,,0,62,1,3,0,0,13,0,0.0,0.0,16,1.0,0.26666666666666666,0.7333333333333334,1.0,0.26666666666666666,0.7333333333333334,1.0,0.26666666666666666,0.7333333333333334
rel:11,rel:11|cond=rel:11:finance:anchor,oracle_exact,oracle_exact,40,,,,0,29,0,2,0,0,15,0,0.0,0.0,16,1.0,0.3833333333333333,0.6166666666666667,1.0,0.39999999999999997,0.6000000000000001,1.0,0.3833333333333333,0.6166666666666667
rel:11,rel:11|cond=rel:11:finance:anchor,oracle_exact,oracle_exact,80,,,,0,68,2,0,0,0,15,0,0.0,0.0,16,1.0,0.3833333333333333,0.6166666666666667,1.0,0.3833333333333333,0.6166666666666667,1.0,0.3833333333333333,0.6166666666666667
rel:11,rel:11|cond=rel:11:finance:anchor,pointer__sigma0p5,pointer,40,0.45,0.1788510987426215,0.7183332409583437,2,37,0,1,5,11,0,16,1.0,57.125,16,1.0,0.925,0.07499999999999996,1.0,0.95,0.050000000000000044,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:finance:anchor,pointer__sigma0p5,pointer,80,0.45,0.1788510987426215,0.7183332409583437,2,77,1,0,10,6,0,16,1.0,57.125,16,1.0,0.925,0.07499999999999996,1.0,0.95,0.050000000000000044,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:finance:anchor,pointer__sigma1,pointer,40,0.9,0.7582766571931676,0.0,2,22,0,1,2,14,0,16,1.0,57.125,16,1.0,0.925,0.07499999999999996,1.0,0.95,0.050000000000000044,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:finance:anchor,pointer__sigma1,pointer,80,0.9,0.7582766571931676,0.0,2,37,1,0,2,14,0,16,1.0,57.125,16,1.0,0.925,0.07499999999999996,1.0,0.95,0.050000000000000044,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:finance:anchor,pointer__tau0p5,pointer,40,0.22499999999999998,0.038051181154637126,0.9151505959607087,2,37,0,1,5,11,0,16,1.0,57.125,16,1.0,0.925,0.07499999999999996,1.0,0.95,0.050000000000000044,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:finance:anchor,pointer__tau0p5,pointer,80,0.22499999999999998,0.038051181154637126,0.9151505959607087,2,77,1,0,10,6,0,16,1.0,57.125,16,1.0,0.925,0.07499999999999996,1.0,0.95,0.050000000000000044,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:finance:anchor,pointer__tau0,pointer,40,0.0,0.0,0.6783898247235198,2,37,0,1,5,11,0,16,1.0,57.125,16,1.0,0.925,0.07499999999999996,1.0,0.95,0.050000000000000044,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:finance:anchor,pointer__tau0,pointer,80,0.0,0.0,0.6783898247235198,2,77,1,0,10,6,0,16,1.0,57.125,16,1.0,0.925,0.07499999999999996,1.0,0.95,0.050000000000000044,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:finance:anchor,pointer__tau1,pointer,40,0.44999999999999996,0.1519113671978972,1.0,2,37,0,1,5,11,0,16,1.0,57.125,16,1.0,0.925,0.07499999999999996,1.0,0.95,0.050000000000000044,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:finance:anchor,pointer__tau1,pointer,80,0.44999999999999996,0.1519113671978972,1.0,2,77,1,0,10,6,0,16,1.0,57.125,16,1.0,0.925,0.07499999999999996,1.0,0.95,0.050000000000000044,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:finance:anchor,preserve__sigma0p5,preserve,40,0.45,0.1788510987426215,0.7183332409583437,0,26,0,2,0,0,15,0,0.0,0.0,16,1.0,0.10833333333333335,0.8916666666666666,1.0,0.1327777777777778,0.8672222222222222,1.0,0.10833333333333335,0.8916666666666666
rel:11,rel:11|cond=rel:11:finance:anchor,preserve__sigma0p5,preserve,80,0.45,0.1788510987426215,0.7183332409583437,0,71,2,1,0,0,14,0,0.0,0.0,16,1.0,0.4583333333333333,0.5416666666666667,1.0,0.4583333333333333,0.5416666666666667,1.0,0.4583333333333333,0.5416666666666667
rel:11,rel:11|cond=rel:11:finance:anchor,preserve__sigma1,preserve,40,0.9,0.7582766571931676,0.0,0,39,1,1,0,0,15,0,0.0,0.0,16,1.0,0.10833333333333335,0.8916666666666666,1.0,0.11944444444444446,0.8805555555555555,1.0,0.10833333333333335,0.8916666666666666
rel:11,rel:11|cond=rel:11:finance:anchor,preserve__sigma1,preserve,80,0.9,0.7582766571931676,0.0,0,69,2,1,0,0,14,0,0.0,0.0,16,1.0,0.13333333333333336,0.8666666666666667,1.0,0.13333333333333336,0.8666666666666667,1.0,0.13333333333333336,0.8666666666666667
rel:11,rel:11|cond=rel:11:finance:anchor,preserve__tau0p5,preserve,40,0.22499999999999998,0.038051181154637126,0.9151505959607087,0,24,0,2,0,0,15,0,0.0,0.0,16,1.0,0.20833333333333331,0.7916666666666667,1.0,0.2125,0.7875,1.0,0.20833333333333331,0.7916666666666667
rel:11,rel:11|cond=rel:11:finance:anchor,preserve__tau0p5,preserve,80,0.22499999999999998,0.038051181154637126,0.9151505959607087,0,44,1,1,0,0,15,0,0.0,0.0,16,1.0,0.3833333333333333,0.6166666666666667,1.0,0.39444444444444443,0.6055555555555556,1.0,0.3833333333333333,0.6166666666666667
rel:11,rel:11|cond=rel:11:finance:anchor,preserve__tau0,preserve,40,0.0,0.0,0.6783898247235198,0,29,0,2,0,0,15,0,0.0,0.0,16,1.0,0.3833333333333333,0.6166666666666667,1.0,0.39999999999999997,0.6000000000000001,1.0,0.3833333333333333,0.6166666666666667
rel:11,rel:11|cond=rel:11:finance:anchor,preserve__tau0,preserve,80,0.0,0.0,0.6783898247235198,0,59,1,2,0,0,14,0,0.0,0.0,16,1.0,0.5583333333333332,0.44166666666666676,1.0,0.5583333333333332,0.44166666666666676,1.0,0.5583333333333332,0.44166666666666676
rel:11,rel:11|cond=rel:11:finance:anchor,preserve__tau1,preserve,40,0.44999999999999996,0.1519113671978972,1.0,0,12,0,1,0,0,16,0,0.0,0.0,16,1.0,0.03333333333333334,0.9666666666666667,1.0,0.04444444444444445,0.9555555555555555,1.0,0.03333333333333334,0.9666666666666667
rel:11,rel:11|cond=rel:11:finance:anchor,preserve__tau1,preserve,80,0.44999999999999996,0.1519113671978972,1.0,0,62,1,3,0,0,13,0,0.0,0.0,16,1.0,0.26666666666666666,0.7333333333333334,1.0,0.26666666666666666,0.7333333333333334,1.0,0.26666666666666666,0.7333333333333334
rel:11,rel:11|cond=rel:11:finance:anchor,retrieval_only,retrieval_only,40,,,,2,12,0,1,0,16,0,16,1.0,57.125,16,1.0,0.8916666666666666,0.10833333333333339,1.0,0.9166666666666666,0.08333333333333337,1.0,0.9416666666666667,0.05833333333333335
rel:11,rel:11|cond=rel:11:finance:anchor,retrieval_only,retrieval_only,80,,,,2,27,1,0,0,16,0,16,1.0,57.125,16,1.0,0.925,0.07499999999999996,1.0,0.95,0.050000000000000044,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:finance:anchor,static_conditioned,static_conditioned,40,,,,0,12,0,1,0,0,16,0,0.0,0.0,16,1.0,0.03333333333333334,0.9666666666666667,1.0,0.04444444444444445,0.9555555555555555,1.0,0.03333333333333334,0.9666666666666667
