policy,display,context_id,rotation_id,target_words,delivered_words,fill_ratio,source_words,retention_fraction,selected_unit_count,declared_selected_unit_count,units_skipped_for_fit,empty_message,over_budget
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:custom:anchor,160,144,0.9,480,0.3,0,,,False,False
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:facilities:anchor,160,147,0.91875,480,0.30625,0,,,False,False
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:finance:anchor,160,146,0.9125,480,0.30416666666666664,1,,,False,False
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:founding:anchor,160,146,0.9125,480,0.30416666666666664,0,,,False,False
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:custom:anchor,20,17,0.85,480,0.035416666666666666,0,,,False,False
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:facilities:anchor,20,17,0.85,480,0.035416666666666666,0,,,False,False
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:finance:anchor,20,19,0.95,480,0.03958333333333333,0,,,False,False
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:founding:anchor,20,18,0.9,480,0.0375,0,,,False,False
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:custom:anchor,40,39,0.975,480,0.08125,0,,,False,False
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:facilities:anchor,40,34,0.85,480,0.07083333333333333,0,,,False,False
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:finance:anchor,40,37,0.925,480,0.07708333333333334,0,,,False,False
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:founding:anchor,40,34,0.85,480,0.07083333333333333,0,,,False,False
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:custom:anchor,80,72,0.9,480,0.15,0,,,False,False
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:facilities:anchor,80,79,0.9875,480,0.16458333333333333,0,,,False,False
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:finance:anchor,80,80,1.0,480,0.16666666666666666,0,,,False,False
conditioned,summary_conditioned,rel:11,rel:11|cond=rel:11:founding:anchor,80,74,0.925,480,0.15416666666666667,2,,,False,False
generic,summary_generic,rel:11,-,160,140,0.875,480,0.2916666666666667,0,,,False,False
generic,summary_generic,rel:11,-,20,18,0.9,480,0.0375,0,,,False,False
generic,summary_generic,rel:11,-,40,40,1.0,480,0.08333333333333333,0,,,False,False
generic,summary_generic,rel:11,-,80,74,0.925,480,0.15416666666666667,0,,,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:custom:anchor,160,157,0.98125,480,0.32708333333333334,5,5,12,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:facilities:anchor,160,153,0.95625,480,0.31875,6,6,11,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:finance:anchor,160,153,0.95625,480,0.31875,6,6,11,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:founding:anchor,160,147,0.91875,480,0.30625,5,5,12,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:custom:anchor,20,16,0.8,480,0.03333333333333333,1,1,16,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:facilities:anchor,20,16,0.8,480,0.03333333333333333,1,1,16,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:finance:anchor,20,16,0.8,480,0.03333333333333333,1,1,16,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:founding:anchor,20,16,0.8,480,0.03333333333333333,1,1,16,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:custom:anchor,40,34,0.85,480,0.07083333333333333,1,1,16,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:facilities:anchor,40,29,0.725,480,0.06041666666666667,1,1,16,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:finance:anchor,40,27,0.675,480,0.05625,1,1,16,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:founding:anchor,40,27,0.675,480,0.05625,1,1,16,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:custom:anchor,80,75,0.9375,480,0.15625,2,2,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:facilities:anchor,80,79,0.9875,480,0.16458333333333333,3,3,14,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:finance:anchor,80,66,0.825,480,0.1375,3,3,14,False,False
lm_conditioned,lm_elimination_conditioned,rel:11,rel:11|cond=rel:11:founding:anchor,80,68,0.85,480,0.14166666666666666,2,2,15,False,False
lm_generic,lm_elimination_generic,rel:11,-,160,160,1.0,480,0.3333333333333333,6,6,11,False,False
lm_generic,lm_elimination_generic,rel:11,-,20,16,0.8,480,0.03333333333333333,1,1,16,False,False
lm_generic,lm_elimination_generic,rel:11,-,40,38,0.95,480,0.07916666666666666,2,2,15,False,False
lm_generic,lm_elimination_generic,rel:11,-,80,77,0.9625,480,0.16041666666666668,3,3,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:custom:anchor,160,155,0.96875,480,0.3229166666666667,5,5,12,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:facilities:anchor,160,156,0.975,480,0.325,6,6,11,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:finance:anchor,160,141,0.88125,480,0.29375,5,5,12,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:founding:anchor,160,151,0.94375,480,0.3145833333333333,5,5,12,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:custom:anchor,20,16,0.8,480,0.03333333333333333,1,1,16,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:facilities:anchor,20,16,0.8,480,0.03333333333333333,1,1,16,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:finance:anchor,20,16,0.8,480,0.03333333333333333,1,1,16,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:founding:anchor,20,16,0.8,480,0.03333333333333333,1,1,16,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:custom:anchor,40,27,0.675,480,0.05625,1,1,16,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:facilities:anchor,40,29,0.725,480,0.06041666666666667,1,1,16,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:finance:anchor,40,27,0.675,480,0.05625,1,1,16,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:founding:anchor,40,27,0.675,480,0.05625,1,1,16,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:custom:anchor,80,68,0.85,480,0.14166666666666666,2,2,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:facilities:anchor,80,80,1.0,480,0.16666666666666666,3,3,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:finance:anchor,80,74,0.925,480,0.15416666666666667,3,3,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:11,rel:11|cond=rel:11:founding:anchor,80,76,0.95,480,0.15833333333333333,3,3,14,False,False
nonllm_generic,nonllm_elimination_generic,rel:11,-,160,152,0.95,480,0.31666666666666665,5,5,12,False,False
nonllm_generic,nonllm_elimination_generic,rel:11,-,20,16,0.8,480,0.03333333333333333,1,1,16,False,False
nonllm_generic,nonllm_elimination_generic,rel:11,-,40,27,0.675,480,0.05625,1,1,16,False,False
nonllm_generic,nonllm_elimination_generic,rel:11,-,80,68,0.85,480,0.14166666666666666,2,2,15,False,False
oracle,summary_oracle,rel:11,-,160,136,0.85,480,0.2833333333333333,0,,,False,False
oracle,summary_oracle,rel:11,-,20,18,0.9,480,0.0375,0,,,False,False
oracle,summary_oracle,rel:11,-,40,40,1.0,480,0.08333333333333333,0,,,False,False
oracle,summary_oracle,rel:11,-,80,76,0.95,480,0.15833333333333333,0,,,False,False
paraphrase,paraphrase,rel:11,-,160,145,0.90625,480,0.3020833333333333,0,,,False,False
paraphrase,paraphrase,rel:11,-,20,17,0.85,480,0.035416666666666666,0,,,False,False
paraphrase,paraphrase,rel:11,-,40,34,0.85,480,0.07083333333333333,0,,,False,False
paraphrase,paraphrase,rel:11,-,80,71,0.8875,480,0.14791666666666667,0,,,False,False
passthrough,passthrough (prefix),rel:11,-,160,154,0.9625,480,0.32083333333333336,6,6,11,False,False
passthrough,passthrough (prefix),rel:11,-,20,16,0.8,480,0.03333333333333333,1,1,16,False,False
passthrough,passthrough (prefix),rel:11,-,40,27,0.675,480,0.05625,1,1,16,False,False
passthrough,passthrough (prefix),rel:11,-,80,76,0.95,480,0.15833333333333333,3,3,14,False,False
random_selection,random_selection,rel:11,-,160,152,0.95,480,0.31666666666666665,6,6,11,False,False
random_selection,random_selection,rel:11,-,20,16,0.8,480,0.03333333333333333,1,1,16,False,False
random_selection,random_selection,rel:11,-,40,39,0.975,480,0.08125,2,2,15,False,False
random_selection,random_selection,rel:11,-,80,76,0.95,480,0.15833333333333333,3,3,14,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:custom:anchor,160,139,0.86875,480,0.28958333333333336,0,,,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:facilities:anchor,160,149,0.93125,480,0.3104166666666667,0,,,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:finance:anchor,160,142,0.8875,480,0.29583333333333334,1,,,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:founding:anchor,160,148,0.925,480,0.30833333333333335,0,,,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:custom:anchor,20,18,0.9,480,0.0375,0,,,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:facilities:anchor,20,17,0.85,480,0.035416666666666666,0,,,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:finance:anchor,20,20,1.0,480,0.041666666666666664,0,,,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:founding:anchor,20,18,0.9,480,0.0375,0,,,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:custom:anchor,40,39,0.975,480,0.08125,0,,,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:facilities:anchor,40,36,0.9,480,0.075,0,,,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:finance:anchor,40,35,0.875,480,0.07291666666666667,0,,,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:founding:anchor,40,37,0.925,480,0.07708333333333334,0,,,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:custom:anchor,80,72,0.9,480,0.15,0,,,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:facilities:anchor,80,74,0.925,480,0.15416666666666667,0,,,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:finance:anchor,80,69,0.8625,480,0.14375,0,,,False,False
reusable,summary_reusable,rel:11,rel:11|cond=rel:11:founding:anchor,80,70,0.875,480,0.14583333333333334,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:custom:anchor,160,144,0.9,422,0.3412322274881517,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:facilities:anchor,160,141,0.88125,422,0.3341232227488152,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:finance:anchor,160,143,0.89375,422,0.33886255924170616,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:founding:anchor,160,144,0.9,422,0.3412322274881517,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:custom:anchor,20,19,0.95,422,0.045023696682464455,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:facilities:anchor,20,18,0.9,422,0.04265402843601896,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:finance:anchor,20,17,0.85,422,0.04028436018957346,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:founding:anchor,20,20,1.0,422,0.04739336492890995,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:custom:anchor,40,37,0.925,422,0.08767772511848342,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:facilities:anchor,40,38,0.95,422,0.09004739336492891,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:finance:anchor,40,36,0.9,422,0.08530805687203792,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:founding:anchor,40,36,0.9,422,0.08530805687203792,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:custom:anchor,80,76,0.95,422,0.18009478672985782,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:facilities:anchor,80,75,0.9375,422,0.17772511848341233,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:finance:anchor,80,70,0.875,422,0.16587677725118483,0,,,False,False
conditioned,summary_conditioned,rel:13,rel:13|cond=rel:13:founding:anchor,80,72,0.9,422,0.17061611374407584,0,,,False,False
generic,summary_generic,rel:13,-,160,147,0.91875,422,0.34834123222748814,0,,,False,False
generic,summary_generic,rel:13,-,20,20,1.0,422,0.04739336492890995,0,,,False,False
generic,summary_generic,rel:13,-,40,39,0.975,422,0.0924170616113744,0,,,False,False
generic,summary_generic,rel:13,-,80,68,0.85,422,0.16113744075829384,0,,,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:custom:anchor,160,146,0.9125,422,0.3459715639810427,6,6,10,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:facilities:anchor,160,154,0.9625,422,0.36492890995260663,6,6,10,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:finance:anchor,160,157,0.98125,422,0.37203791469194314,6,6,10,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:founding:anchor,160,153,0.95625,422,0.36255924170616116,6,6,10,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:custom:anchor,20,14,0.7,422,0.03317535545023697,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:facilities:anchor,20,20,1.0,422,0.04739336492890995,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:finance:anchor,20,19,0.95,422,0.045023696682464455,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:founding:anchor,20,20,1.0,422,0.04739336492890995,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:custom:anchor,40,32,0.8,422,0.07582938388625593,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:facilities:anchor,40,38,0.95,422,0.09004739336492891,2,2,14,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:finance:anchor,40,40,1.0,422,0.0947867298578199,2,2,14,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:founding:anchor,40,39,0.975,422,0.0924170616113744,2,2,14,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:custom:anchor,80,71,0.8875,422,0.16824644549763032,3,3,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:facilities:anchor,80,76,0.95,422,0.18009478672985782,3,3,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:finance:anchor,80,78,0.975,422,0.1848341232227488,3,3,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:13,rel:13|cond=rel:13:founding:anchor,80,78,0.975,422,0.1848341232227488,3,3,13,False,False
lm_generic,lm_elimination_generic,rel:13,-,160,158,0.9875,422,0.3744075829383886,6,6,10,False,False
lm_generic,lm_elimination_generic,rel:13,-,20,14,0.7,422,0.03317535545023697,1,1,15,False,False
lm_generic,lm_elimination_generic,rel:13,-,40,38,0.95,422,0.09004739336492891,2,2,14,False,False
lm_generic,lm_elimination_generic,rel:13,-,80,74,0.925,422,0.17535545023696683,3,3,13,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:custom:anchor,160,160,1.0,422,0.3791469194312796,6,6,10,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:facilities:anchor,160,142,0.8875,422,0.33649289099526064,6,6,10,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:finance:anchor,160,157,0.98125,422,0.37203791469194314,6,6,10,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:founding:anchor,160,155,0.96875,422,0.36729857819905215,6,6,10,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:custom:anchor,20,14,0.7,422,0.03317535545023697,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:facilities:anchor,20,14,0.7,422,0.03317535545023697,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:finance:anchor,20,20,1.0,422,0.04739336492890995,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:founding:anchor,20,14,0.7,422,0.03317535545023697,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:custom:anchor,40,39,0.975,422,0.0924170616113744,2,2,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:facilities:anchor,40,38,0.95,422,0.09004739336492891,2,2,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:finance:anchor,40,35,0.875,422,0.08293838862559241,2,2,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:founding:anchor,40,39,0.975,422,0.0924170616113744,2,2,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:custom:anchor,80,73,0.9125,422,0.17298578199052134,3,3,13,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:facilities:anchor,80,77,0.9625,422,0.18246445497630331,4,4,12,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:finance:anchor,80,70,0.875,422,0.16587677725118483,3,3,13,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:13,rel:13|cond=rel:13:founding:anchor,80,68,0.85,422,0.16113744075829384,3,3,13,False,False
nonllm_generic,nonllm_elimination_generic,rel:13,-,160,154,0.9625,422,0.36492890995260663,6,6,10,False,False
nonllm_generic,nonllm_elimination_generic,rel:13,-,20,19,0.95,422,0.045023696682464455,1,1,15,False,False
nonllm_generic,nonllm_elimination_generic,rel:13,-,40,39,0.975,422,0.0924170616113744,2,2,14,False,False
nonllm_generic,nonllm_elimination_generic,rel:13,-,80,75,0.9375,422,0.17772511848341233,3,3,13,False,False
oracle,summary_oracle,rel:13,-,160,138,0.8625,422,0.32701421800947866,0,,,False,False
oracle,summary_oracle,rel:13,-,20,17,0.85,422,0.04028436018957346,0,,,False,False
oracle,summary_oracle,rel:13,-,40,35,0.875,422,0.08293838862559241,0,,,False,False
oracle,summary_oracle,rel:13,-,80,73,0.9125,422,0.17298578199052134,0,,,False,False
paraphrase,paraphrase,rel:13,-,160,149,0.93125,422,0.35308056872037913,0,,,False,False
paraphrase,paraphrase,rel:13,-,20,20,1.0,422,0.04739336492890995,0,,,False,False
paraphrase,paraphrase,rel:13,-,40,39,0.975,422,0.0924170616113744,0,,,False,False
paraphrase,paraphrase,rel:13,-,80,70,0.875,422,0.16587677725118483,0,,,False,False
passthrough,passthrough (prefix),rel:13,-,160,158,0.9875,422,0.3744075829383886,6,6,10,False,False
passthrough,passthrough (prefix),rel:13,-,20,20,1.0,422,0.04739336492890995,1,1,15,False,False
passthrough,passthrough (prefix),rel:13,-,40,39,0.975,422,0.0924170616113744,2,2,14,False,False
passthrough,passthrough (prefix),rel:13,-,80,79,0.9875,422,0.1872037914691943,3,3,13,False,False
random_selection,random_selection,rel:13,-,160,153,0.95625,422,0.36255924170616116,6,6,10,False,False
random_selection,random_selection,rel:13,-,20,14,0.7,422,0.03317535545023697,1,1,15,False,False
random_selection,random_selection,rel:13,-,40,39,0.975,422,0.0924170616113744,2,2,14,False,False
random_selection,random_selection,rel:13,-,80,74,0.925,422,0.17535545023696683,3,3,13,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:custom:anchor,160,146,0.9125,422,0.3459715639810427,0,,,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:facilities:anchor,160,138,0.8625,422,0.32701421800947866,0,,,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:finance:anchor,160,137,0.85625,422,0.3246445497630332,1,,,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:founding:anchor,160,137,0.85625,422,0.3246445497630332,0,,,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:custom:anchor,20,17,0.85,422,0.04028436018957346,0,,,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:facilities:anchor,20,18,0.9,422,0.04265402843601896,0,,,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:finance:anchor,20,19,0.95,422,0.045023696682464455,0,,,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:founding:anchor,20,19,0.95,422,0.045023696682464455,0,,,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:custom:anchor,40,38,0.95,422,0.09004739336492891,0,,,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:facilities:anchor,40,37,0.925,422,0.08767772511848342,0,,,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:finance:anchor,40,34,0.85,422,0.08056872037914692,0,,,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:founding:anchor,40,38,0.95,422,0.09004739336492891,0,,,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:custom:anchor,80,76,0.95,422,0.18009478672985782,0,,,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:facilities:anchor,80,69,0.8625,422,0.16350710900473933,0,,,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:finance:anchor,80,70,0.875,422,0.16587677725118483,0,,,False,False
reusable,summary_reusable,rel:13,rel:13|cond=rel:13:founding:anchor,80,72,0.9,422,0.17061611374407584,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:custom:anchor,160,152,0.95,389,0.390745501285347,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:facilities:anchor,160,145,0.90625,389,0.37275064267352187,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:finance:anchor,160,139,0.86875,389,0.35732647814910024,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:founding:anchor,160,147,0.91875,389,0.37789203084832906,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:custom:anchor,20,18,0.9,389,0.04627249357326478,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:facilities:anchor,20,19,0.95,389,0.04884318766066838,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:finance:anchor,20,17,0.85,389,0.043701799485861184,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:founding:anchor,20,18,0.9,389,0.04627249357326478,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:custom:anchor,40,39,0.975,389,0.10025706940874037,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:facilities:anchor,40,37,0.925,389,0.09511568123393316,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:finance:anchor,40,34,0.85,389,0.08740359897172237,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:founding:anchor,40,35,0.875,389,0.08997429305912596,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:custom:anchor,80,73,0.9125,389,0.18766066838046272,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:facilities:anchor,80,75,0.9375,389,0.1928020565552699,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:finance:anchor,80,70,0.875,389,0.17994858611825193,0,,,False,False
conditioned,summary_conditioned,rel:14,rel:14|cond=rel:14:founding:anchor,80,80,1.0,389,0.20565552699228792,0,,,False,False
generic,summary_generic,rel:14,-,160,149,0.93125,389,0.38303341902313626,1,,,False,False
generic,summary_generic,rel:14,-,20,19,0.95,389,0.04884318766066838,0,,,False,False
generic,summary_generic,rel:14,-,40,37,0.925,389,0.09511568123393316,0,,,False,False
generic,summary_generic,rel:14,-,80,79,0.9875,389,0.20308483290488433,0,,,False,False
lm_conditioned,lm_elimination_conditioned,rel:14,rel:14|cond=rel:14:custom:anchor,160,154,0.9625,389,0.39588688946015427,6,6,8,False,False
lm_conditioned,lm_elimination_conditioned,rel:14,rel:14|cond=rel:14:facilities:anchor,160,149,0.93125,389,0.38303341902313626,6,6,8,False,False
lm_conditioned,lm_elimination_conditioned,rel:14,rel:14|cond=rel:14:finance:anchor,160,143,0.89375,389,0.3676092544987147,5,5,9,False,False
lm_conditioned,lm_elimination_conditioned,rel:14,rel:14|cond=rel:14:founding:anchor,160,160,1.0,389,0.41131105398457585,6,6,8,False,False
lm_conditioned,lm_elimination_conditioned,rel:14,rel:14|cond=rel:14:custom:anchor,20,0,0.0,389,0.0,0,0,14,True,False
lm_conditioned,lm_elimination_conditioned,rel:14,rel:14|cond=rel:14:facilities:anchor,20,0,0.0,389,0.0,0,0,14,True,False
lm_conditioned,lm_elimination_conditioned,rel:14,rel:14|cond=rel:14:finance:anchor,20,0,0.0,389,0.0,0,0,14,True,False
lm_conditioned,lm_elimination_conditioned,rel:14,rel:14|cond=rel:14:founding:anchor,20,0,0.0,389,0.0,0,0,14,True,False
lm_conditioned,lm_elimination_conditioned,rel:14,rel:14|cond=rel:14:custom:anchor,40,27,0.675,389,0.06940874035989718,1,1,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:14,rel:14|cond=rel:14:facilities:anchor,40,27,0.675,389,0.06940874035989718,1,1,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:14,rel:14|cond=rel:14:finance:anchor,40,27,0.675,389,0.06940874035989718,1,1,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:14,rel:14|cond=rel:14:founding:anchor,40,27,0.675,389,0.06940874035989718,1,1,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:14,rel:14|cond=rel:14:custom:anchor,80,78,0.975,389,0.20051413881748073,3,3,11,False,False
lm_conditioned,lm_elimination_conditioned,rel:14,rel:14|cond=rel:14:facilities:anchor,80,79,0.9875,389,0.20308483290488433,3,3,11,False,False
