stack_id,stack_label,dataset,future_distribution,metric,policy_family,requested_budget,n_preferences,n_contexts,future_shares,preference_ids,u_now_values,u_future_values,slope_u_now,slope_u_now_lo,slope_u_now_hi,slope_u_future,slope_u_future_lo,slope_u_future_hi,spearman_u_now,spearman_u_future,endpoint_delta_u_now,endpoint_delta_u_now_lo,endpoint_delta_u_now_hi,endpoint_delta_u_future,endpoint_delta_u_future_lo,endpoint_delta_u_future_hi,adjacent_nonincrease_u_now,adjacent_nondecrease_u_future,point_direction_correct,joint_sign_probability,joint_direction_robust,ci_level,n_resamples
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho25,em,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.734375, 0.71875, 0.3125]","[0.17643229166666666, 0.17350260416666666, 0.2972005208333334]",-0.421875,-0.5625,-0.296875,0.12076822916666677,0.06379394531250002,0.17968750000000003,-1.0,0.5,-0.421875,-0.5625,-0.296875,0.12076822916666677,0.06379394531250002,0.17968750000000003,1.0,0.5,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho25,em,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.71875, 0.796875, 0.359375]","[0.4778645833333332, 0.4319661458333333, 0.4944661458333333]",-0.359375,-0.46875,-0.25,0.01660156250000011,-0.0556640625,0.08919270833333331,-0.5,0.5,-0.359375,-0.46875,-0.25,0.01660156250000011,-0.0556640625,0.08919270833333331,0.5,0.5,True,0.6538,False,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho25,f1,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.8208333333333333, 0.819642857142857, 0.4277529761904762]","[0.21734561011904766, 0.2549313822751323, 0.3911910445601853]",-0.3930803571428571,-0.5320721726190477,-0.2562462797619049,0.17384543444113762,0.11927557405340612,0.23216406766699738,-1.0,1.0,-0.3930803571428571,-0.5320721726190477,-0.2562462797619049,0.17384543444113762,0.11927557405340612,0.23216406766699738,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho25,f1,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.7973958333333333, 0.8566220238095237, 0.45267857142857143]","[0.5149755084325396, 0.49568448406339033, 0.5729153749173279]",-0.3447172619047619,-0.4578236607142857,-0.23273623511904754,0.05793986648478833,-0.003661327866650292,0.12107501317584314,-0.5,0.5,-0.3447172619047619,-0.4578236607142857,-0.23273623511904754,0.05793986648478833,-0.003661327866650292,0.12107501317584314,0.5,0.5,True,0.9676,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho25,judge_correct,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 0.96875, 0.515625]","[0.2158203125, 0.2724609375, 0.4371744791666667]",-0.484375,-0.609375,-0.359375,0.22135416666666669,0.15201822916666669,0.28938802083333326,-1.0,1.0,-0.484375,-0.609375,-0.359375,0.22135416666666669,0.15201822916666669,0.28938802083333326,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho25,judge_correct,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 1.0, 0.578125]","[0.5472005208333333, 0.5289713541666667, 0.6295572916666665]",-0.421875,-0.53125,-0.3125,0.08235677083333326,0.01106770833333337,0.15266927083333337,-0.8660254037844387,0.5,-0.421875,-0.53125,-0.3125,0.08235677083333326,0.01106770833333337,0.15266927083333337,1.0,0.5,True,0.9876,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho50,em,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.734375, 0.71875, 0.3125]","[0.11848958333333334, 0.14388020833333334, 0.27408854166666663]",-0.421875,-0.5625,-0.2964843750000057,0.1555989583333333,0.11197916666666663,0.20312499999999994,-1.0,1.0,-0.421875,-0.5625,-0.2964843750000057,0.1555989583333333,0.11197916666666663,0.20312499999999994,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho50,em,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.71875, 0.796875, 0.359375]","[0.3307291666666667, 0.36393229166666663, 0.45768229166666674]",-0.359375,-0.46875,-0.25,0.12695312500000006,0.0703125,0.19010416666666669,-0.5,1.0,-0.359375,-0.46875,-0.25,0.12695312500000006,0.0703125,0.19010416666666669,0.5,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho50,f1,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.8208333333333333, 0.819642857142857, 0.4277529761904762]","[0.15980282738095242, 0.22022362764550263, 0.35613580935846567]",-0.3930803571428571,-0.5276041666666667,-0.2535658482142858,0.19633298197751325,0.15528765966021824,0.23785724619708992,-1.0,1.0,-0.3930803571428571,-0.5276041666666667,-0.2535658482142858,0.19633298197751325,0.15528765966021824,0.23785724619708992,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho50,f1,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.7973958333333333, 0.8566220238095237, 0.45267857142857143]","[0.36901351686507944, 0.4224887597934473, 0.5350978629298941]",-0.3447172619047619,-0.4587797619047619,-0.23065476190476186,0.1660843460648147,0.11380590691137557,0.2188865895750661,-0.5,1.0,-0.3447172619047619,-0.4587797619047619,-0.23065476190476186,0.1660843460648147,0.11380590691137557,0.2188865895750661,0.5,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho50,judge_correct,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 0.96875, 0.515625]","[0.150390625, 0.24023437500000003, 0.4055989583333333]",-0.484375,-0.609375,-0.359375,0.2552083333333333,0.20506184895833335,0.310546875,-1.0,1.0,-0.484375,-0.609375,-0.359375,0.2552083333333333,0.20506184895833335,0.310546875,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho50,judge_correct,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 1.0, 0.578125]","[0.3834635416666667, 0.45638020833333326, 0.5950520833333334]",-0.421875,-0.53125,-0.3125,0.21158854166666669,0.15364583333333337,0.27343750000000006,-0.8660254037844387,1.0,-0.421875,-0.53125,-0.3125,0.21158854166666669,0.15364583333333337,0.27343750000000006,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho75,em,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.734375, 0.71875, 0.3125]","[0.060546875, 0.1142578125, 0.2509765625]",-0.421875,-0.5625,-0.2964843750000057,0.1904296875,0.154296875,0.234375,-1.0,1.0,-0.421875,-0.5625,-0.2964843750000057,0.1904296875,0.154296875,0.234375,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho75,em,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.71875, 0.796875, 0.359375]","[0.18359375, 0.2958984375, 0.4208984375]",-0.359375,-0.46875,-0.25,0.2373046875,0.189453125,0.29396972656249964,-0.5,1.0,-0.359375,-0.46875,-0.25,0.2373046875,0.189453125,0.29396972656249964,0.5,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho75,f1,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.8208333333333333, 0.819642857142857, 0.4277529761904762]","[0.10226004464285714, 0.18551587301587302, 0.32108057415674596]",-0.3930803571428571,-0.5287965029761904,-0.2555803571428572,0.2188205295138888,0.18155668712797618,0.2580211239769345,-1.0,1.0,-0.3930803571428571,-0.5287965029761904,-0.2555803571428572,0.2188205295138888,0.18155668712797618,0.2580211239769345,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho75,f1,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[0.7973958333333333, 0.8566220238095237, 0.45267857142857143]","[0.22305152529761904, 0.3492930355235042, 0.4972803509424603]",-0.3447172619047619,-0.45617559523809526,-0.23421688988095246,0.2742288256448413,0.22713902064732147,0.32624412899925587,-0.5,1.0,-0.3447172619047619,-0.45617559523809526,-0.23421688988095246,0.2742288256448413,0.22713902064732147,0.32624412899925587,0.5,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho75,judge_correct,split,40,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 0.96875, 0.515625]","[0.0849609375, 0.2080078125, 0.3740234375]",-0.484375,-0.609375,-0.359375,0.2890625,0.2451171875,0.333984375,-1.0,1.0,-0.484375,-0.609375,-0.359375,0.2890625,0.2451171875,0.333984375,1.0,1.0,True,1.0,True,0.95,5000
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,rho75,judge_correct,split,80,3,16,"[0.0, 0.5, 1.0]","[""l0"", ""l1"", ""linf""]","[1.0, 1.0, 0.578125]","[0.2197265625, 0.3837890625, 0.560546875]",-0.421875,-0.515625,-0.3125,0.3408203125,0.2890625,0.3935546875,-0.8660254037844387,1.0,-0.421875,-0.515625,-0.3125,0.3408203125,0.2890625,0.3935546875,1.0,1.0,True,1.0,True,0.95,5000
